ALG10,"ALG10 alpha-1,2-glucosyltransferase",down,NA
KIAA1324L,KIAA1324 like,down,NA
OPHN1,oligophrenin 1,down,NA
CLIC4,chloride intracellular channel 4,down,NA
RABGAP1L,RAB GTPase activating protein 1 like,down,NA
SERPINB8,serpin family B member 8,down,NA
GRINA,glutamate ionotropic receptor NMDA type subunit associated protein 1,up,NA
ELK3,ETS transcription factor ELK3,down,NA
HMGA1,high mobility group AT-hook 1,up,NA
TPPP3,tubulin polymerization promoting protein family member 3,down,NA
SLC35G1,solute carrier family 35 member G1,down,NA
RBM41,RNA binding motif protein 41,down,NA
C1orf112,chromosome 1 open reading frame 112,down,NA
KDM5C,lysine demethylase 5C,up,NA
ITGA2,integrin subunit alpha 2,down,NA
VMP1,vacuole membrane protein 1,down,NA
TGIF2,TGFB induced factor homeobox 2,up,NA
RHOU,ras homolog family member U,down,NA
GNL1,G protein nucleolar 1 (putative),up,NA
BTLA,B and T lymphocyte associated,down,NA
XRCC6,X-ray repair cross complementing 6,up,NA
SETD7,"SET domain containing 7, histone lysine methyltransferase",down,NA
HDAC3,histone deacetylase 3,up,NA
FNDC4,fibronectin type III domain containing 4,up,NA
VCL,vinculin,down,NA
PPP3CC,protein phosphatase 3 catalytic subunit gamma,up,NA
BAG6,BCL2 associated athanogene 6,up,NA
CDK14,cyclin dependent kinase 14,down,NA
LRRC8B,leucine rich repeat containing 8 VRAC subunit B,down,NA
CDK4,cyclin dependent kinase 4,up,NA
PLA2G12A,phospholipase A2 group XIIA,down,NA
PSMA1,proteasome subunit alpha 1,down,NA
IFI44,interferon induced protein 44,up,NA
POLE3,"DNA polymerase epsilon 3, accessory subunit",down,NA
LPAR5,lysophosphatidic acid receptor 5,down,NA
MPC1,mitochondrial pyruvate carrier 1,down,NA
DXO,decapping exoribonuclease,up,NA
CHSY1,chondroitin sulfate synthase 1,down,NA
DYNLT3,dynein light chain Tctex-type 3,down,NA
TVP23B,trans-golgi network vesicle protein 23 homolog B,down,NA
DCK,deoxycytidine kinase,down,NA
MEST,mesoderm specific transcript,down,NA
USP6NL,USP6 N-terminal like,down,NA
REG1B,regenerating family member 1 beta,down,NA
IMMT,inner membrane mitochondrial protein,up,NA
TNFRSF21,TNF receptor superfamily member 21,down,NA
ASAP2,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 2",down,NA
MAPK12,mitogen-activated protein kinase 12,up,NA
CUTA,cutA divalent cation tolerance homolog,up,NA
USP18,ubiquitin specific peptidase 18,up,NA
MT1X,metallothionein 1X,up,NA
TPRN,taperin,up,NA
SHISA4,shisa family member 4,up,NA
EFNA5,ephrin A5,down,NA
VEZT,"vezatin, adherens junctions transmembrane protein",down,NA
ZMYM6,zinc finger MYM-type containing 6,down,NA
ALG1L2,ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase like 2,down,NA
SAMD1,sterile alpha motif domain containing 1,up,NA
DSE,dermatan sulfate epimerase,down,NA
DMXL1,Dmx like 1,down,NA
KIFC2,kinesin family member C2,up,NA
CCS,copper chaperone for superoxide dismutase,up,NA
F13A1,coagulation factor XIII A chain,down,NA
RNF10,ring finger protein 10,up,NA
POFUT2,protein O-fucosyltransferase 2,up,NA
CARD8,caspase recruitment domain family member 8,down,NA
UQCC3,ubiquinol-cytochrome c reductase complex assembly factor 3,up,NA
FBXL17,F-box and leucine rich repeat protein 17,down,NA
ARHGEF12,Rho guanine nucleotide exchange factor 12,down,NA
PIM2,"Pim-2 proto-oncogene, serine/threonine kinase",up,NA
ALAS2,5'-aminolevulinate synthase 2,up,NA
DYNC1I2,dynein cytoplasmic 1 intermediate chain 2,down,NA
CDH6,cadherin 6,up,NA
HIST1H2AK,histone cluster 1 H2A family member k,down,NA
SSBP2,single stranded DNA binding protein 2,down,NA
WDFY4,WDFY family member 4,down,NA
PLSCR4,phospholipid scramblase 4,down,NA
KCNA3,potassium voltage-gated channel subfamily A member 3,down,NA
NECTIN2,nectin cell adhesion molecule 2,up,NA
TRIM28,tripartite motif containing 28,up,NA
COL18A1,collagen type XVIII alpha 1 chain,up,NA
ZNF490,zinc finger protein 490,down,NA
PARP14,poly(ADP-ribose) polymerase family member 14,up,NA
ZC3H6,zinc finger CCCH-type containing 6,down,NA
PPP2R5B,protein phosphatase 2 regulatory subunit B'beta,up,NA
GCC1,GRIP and coiled-coil domain containing 1,up,NA
PIP4P2,"phosphatidylinositol-4,5-bisphosphate 4-phosphatase 2",down,NA
MAP2K2,mitogen-activated protein kinase kinase 2,up,NA
HIPK1,homeodomain interacting protein kinase 1,down,NA
WASF1,WASP family member 1,up,NA
CREB3,cAMP responsive element binding protein 3,up,NA
OARD1,O-acyl-ADP-ribose deacylase 1,up,NA
CCDC92,coiled-coil domain containing 92,down,NA
GON7,GON7 subunit of KEOPS complex,down,NA
FAM189A1,family with sequence similarity 189 member A1,down,NA
SLC39A13,solute carrier family 39 member 13,up,NA
WIPF1,WAS/WASL interacting protein family member 1,down,NA
ACTN1,actinin alpha 1,down,NA
COX5B,cytochrome c oxidase subunit 5B,up,NA
PNPLA2,patatin like phospholipase domain containing 2,up,NA
HPSE,heparanase,up,NA
B3GAT3,"beta-1,3-glucuronyltransferase 3",up,NA
NTNG2,netrin G2,up,NA
ATP6V0A1,ATPase H+ transporting V0 subunit a1,up,NA
MYO10,myosin X,down,NA
SMAD2,SMAD family member 2,down,NA
POLR2B,RNA polymerase II subunit B,down,NA
ADH5,"alcohol dehydrogenase 5 (class III), chi polypeptide",down,NA
IGLL5,immunoglobulin lambda like polypeptide 5,up,NA
NPW,neuropeptide W,up,NA
CRLF3,cytokine receptor like factor 3,down,NA
RNPEPL1,arginyl aminopeptidase like 1,up,NA
SENP5,SUMO specific peptidase 5,up,NA
FLOT1,flotillin 1,up,NA
MEX3B,mex-3 RNA binding family member B,down,NA
HIST1H2AG,histone cluster 1 H2A family member g,down,NA
TEX10,testis expressed 10,up,NA
DDX39A,DExD-box helicase 39A,up,NA
CTBP1,C-terminal binding protein 1,up,NA
ITGAM,integrin subunit alpha M,down,NA
SSNA1,SS nuclear autoantigen 1,up,NA
SCAMP3,secretory carrier membrane protein 3,up,NA
HIST1H2BL,histone cluster 1 H2B family member l,down,NA
TMUB1,transmembrane and ubiquitin like domain containing 1,up,NA
ZNF211,zinc finger protein 211,down,NA
MYO15B,myosin XVB,up,NA
THBS3,thrombospondin 3,up,NA
NARF,nuclear prelamin A recognition factor,up,NA
RNF144A,ring finger protein 144A,up,NA
ALS2CL,ALS2 C-terminal like,up,NA
CAVIN1,caveolae associated protein 1,down,NA
MEIS1,Meis homeobox 1,down,NA
NUDT16L1,nudix hydrolase 16 like 1,up,NA
SETD3,"SET domain containing 3, actin histidine methyltransferase",down,NA
TOM1L1,target of myb1 like 1 membrane trafficking protein,down,NA
PNPLA6,patatin like phospholipase domain containing 6,up,NA
CPNE4,copine 4,down,NA
AFF2,AF4/FMR2 family member 2,down,NA
MRTFA,myocardin related transcription factor A,up,NA
PNKP,polynucleotide kinase 3'-phosphatase,up,NA
PID1,phosphotyrosine interaction domain containing 1,down,NA
LYPLA1,lysophospholipase 1,down,NA
ACACA,acetyl-CoA carboxylase alpha,up,NA
GNPDA2,glucosamine-6-phosphate deaminase 2,down,NA
CDKL5,cyclin dependent kinase like 5,down,NA
RER1,retention in endoplasmic reticulum sorting receptor 1,up,NA
MYL9,myosin light chain 9,up,NA
CADM2,cell adhesion molecule 2,down,NA
CLDND2,claudin domain containing 2,up,NA
HDGFL2,HDGF like 2,up,NA
NUDT22,nudix hydrolase 22,up,NA
CCR4,C-C motif chemokine receptor 4,down,NA
RUVBL2,RuvB like AAA ATPase 2,up,NA
PRKAR2B,protein kinase cAMP-dependent type II regulatory subunit beta,down,NA
FAM160B2,family with sequence similarity 160 member B2,up,NA
C1D,C1D nuclear receptor corepressor,down,NA
TMEM63B,transmembrane protein 63B,up,NA
S100A10,S100 calcium binding protein A10,up,NA
CTNNBL1,catenin beta like 1,up,NA
TMEM208,transmembrane protein 208,up,NA
MTMR12,myotubularin related protein 12,down,NA
FASTK,Fas activated serine/threonine kinase,up,NA
ADORA2A,adenosine A2a receptor,down,NA
DDRGK1,DDRGK domain containing 1,up,NA
GRN,granulin precursor,up,NA
ARHGEF3,Rho guanine nucleotide exchange factor 3,down,NA
EHBP1,EH domain binding protein 1,down,NA
GADD45A,growth arrest and DNA damage inducible alpha,down,NA
CECR2,CECR2 histone acetyl-lysine reader,down,NA
PPP1CA,protein phosphatase 1 catalytic subunit alpha,up,NA
PRKCSH,protein kinase C substrate 80K-H,up,NA
NXPE3,neurexophilin and PC-esterase domain family member 3,down,NA
G3BP2,G3BP stress granule assembly factor 2,down,NA
THAP12,THAP domain containing 12,down,NA
TCF25,transcription factor 25,up,NA
TRDMT1,tRNA aspartic acid methyltransferase 1,down,NA
RING1,ring finger protein 1,up,NA
SPATS2L,spermatogenesis associated serine rich 2 like,up,NA
PLEKHG2,pleckstrin homology and RhoGEF domain containing G2,up,NA
SART1,"spliceosome associated factor 1, recruiter of U4/U6.U5 tri-snRNP",up,NA
VPS72,vacuolar protein sorting 72 homolog,up,NA
LRRFIP1,LRR binding FLII interacting protein 1,down,NA
HACE1,HECT domain and ankyrin repeat containing E3 ubiquitin protein ligase 1,down,NA
KIF2A,kinesin family member 2A,down,NA
KLF3,Kruppel like factor 3,down,NA
SNX16,sorting nexin 16,down,NA
CENPK,centromere protein K,down,NA
UBA3,ubiquitin like modifier activating enzyme 3,down,NA
SNTB1,syntrophin beta 1,down,NA
PNMA1,PNMA family member 1,down,NA
MCRIP1,MAPK regulated corepressor interacting protein 1,up,NA
PAF1,"PAF1 homolog, Paf1/RNA polymerase II complex component",up,NA
SNAP23,synaptosome associated protein 23,down,NA
EIF1AD,eukaryotic translation initiation factor 1A domain containing,up,NA
HNRNPK,heterogeneous nuclear ribonucleoprotein K,down,NA
STOM,stomatin,up,NA
CRELD1,cysteine rich with EGF like domains 1,up,NA
MPEG1,macrophage expressed 1,down,NA
PRELID1,PRELI domain containing 1,up,NA
OS9,OS9 endoplasmic reticulum lectin,up,NA
NFATC2,nuclear factor of activated T cells 2,down,NA
AMOTL1,angiomotin like 1,down,NA
LEPROT,leptin receptor overlapping transcript,down,NA
LIMS1,LIM zinc finger domain containing 1,down,NA
EIF4G2,eukaryotic translation initiation factor 4 gamma 2,down,NA
TXLNA,taxilin alpha,up,NA
ZMYND11,zinc finger MYND-type containing 11,down,NA
PHF7,PHD finger protein 7,down,NA
PGM5,phosphoglucomutase 5,down,NA
LSM14A,LSM14A mRNA processing body assembly factor,down,NA
CPXM2,"carboxypeptidase X, M14 family member 2",down,NA
MKKS,McKusick-Kaufman syndrome,down,NA
EPS8L1,EPS8 like 1,up,NA
FLI1,"Fli-1 proto-oncogene, ETS transcription factor",down,NA
FIBP,FGF1 intracellular binding protein,up,NA
TMEM167A,transmembrane protein 167A,down,NA
TBCEL,tubulin folding cofactor E like,down,NA
NR1D1,nuclear receptor subfamily 1 group D member 1,up,NA
OSBPL8,oxysterol binding protein like 8,down,NA
COPG1,coatomer protein complex subunit gamma 1,up,NA
HNRNPAB,heterogeneous nuclear ribonucleoprotein A/B,down,NA
AMD1,adenosylmethionine decarboxylase 1,down,NA
COX19,cytochrome c oxidase assembly factor COX19,up,NA
SKA2,spindle and kinetochore associated complex subunit 2,down,NA
LGALS2,galectin 2,down,NA
PLD4,phospholipase D family member 4,down,NA
METTL26,methyltransferase like 26,up,NA
IDUA,iduronidase alpha-L-,up,NA
ZNF726,zinc finger protein 726,down,NA
CDC14B,cell division cycle 14B,down,NA
MPL,"MPL proto-oncogene, thrombopoietin receptor",down,NA
PDCD10,programmed cell death 10,down,NA
GRAP2,GRB2 related adaptor protein 2,down,NA
COQ2,"coenzyme Q2, polyprenyltransferase",down,NA
UBXN1,UBX domain protein 1,up,NA
PRMT3,protein arginine methyltransferase 3,down,NA
LAGE3,L antigen family member 3,up,NA
DCAF11,DDB1 and CUL4 associated factor 11,up,NA
HDAC10,histone deacetylase 10,up,NA
DYRK3,dual specificity tyrosine phosphorylation regulated kinase 3,up,NA
NCOA4,nuclear receptor coactivator 4,down,NA
ARMCX3,armadillo repeat containing X-linked 3,down,NA
APLP1,amyloid beta precursor like protein 1,up,NA
SCYL1,SCY1 like pseudokinase 1,up,NA
IRF7,interferon regulatory factor 7,up,NA
TOMM20,translocase of outer mitochondrial membrane 20,down,NA
LBHD1,LBH domain containing 1,up,NA
PEX6,peroxisomal biogenesis factor 6,up,NA
OTUB1,"OTU deubiquitinase, ubiquitin aldehyde binding 1",up,NA
ARFRP1,ADP ribosylation factor related protein 1,up,NA
SEC61B,SEC61 translocon beta subunit,up,NA
GRB14,growth factor receptor bound protein 14,down,NA
KLC1,kinesin light chain 1,up,NA
MAPRE3,microtubule associated protein RP/EB family member 3,up,NA
RNASEH2C,ribonuclease H2 subunit C,up,NA
TMEM250,transmembrane protein 250,up,NA
CLIC5,chloride intracellular channel 5,down,NA
BMP6,bone morphogenetic protein 6,down,NA
NDUFS5,NADH:ubiquinone oxidoreductase subunit S5,up,NA
RALGDS,ral guanine nucleotide dissociation stimulator,up,NA
CLTB,clathrin light chain B,up,NA
JMJD6,"jumonji domain containing 6, arginine demethylase and lysine hydroxylase",up,NA
ODF3B,outer dense fiber of sperm tails 3B,up,NA
ANO6,anoctamin 6,down,NA
MFSD12,major facilitator superfamily domain containing 12,up,NA
ELOVL6,ELOVL fatty acid elongase 6,up,NA
MTRNR2L6,MT-RNR2 like 6,down,NA
KCTD9,potassium channel tetramerization domain containing 9,down,NA
RNF208,ring finger protein 208,up,NA
SHC1,SHC adaptor protein 1,up,NA
RNH1,ribonuclease/angiogenin inhibitor 1,up,NA
NLGN1,neuroligin 1,down,NA
COPZ1,coatomer protein complex subunit zeta 1,down,NA
MYCBP,MYC binding protein,down,NA
C20orf27,chromosome 20 open reading frame 27,up,NA
OGFRL1,opioid growth factor receptor like 1,down,NA
CREBZF,CREB/ATF bZIP transcription factor,down,NA
CHD3,chromodomain helicase DNA binding protein 3,up,NA
DAZAP2,DAZ associated protein 2,down,NA
RPAP3,RNA polymerase II associated protein 3,down,NA
PFKFB4,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4",up,NA
STYXL1,serine/threonine/tyrosine interacting like 1,up,NA
SEL1L,SEL1L adaptor subunit of ERAD E3 ubiquitin ligase,down,NA
VEGFB,vascular endothelial growth factor B,up,NA
MYO9B,myosin IXB,up,NA
BICD1,BICD cargo adaptor 1,down,NA
PFDN2,prefoldin subunit 2,up,NA
FAM3A,family with sequence similarity 3 member A,up,NA
TRMT112,tRNA methyltransferase subunit 11-2,up,NA
MED25,mediator complex subunit 25,up,NA
TXN2,thioredoxin 2,up,NA
MRPS34,mitochondrial ribosomal protein S34,up,NA
DNAJB6,DnaJ heat shock protein family (Hsp40) member B6,down,NA
SF3B5,splicing factor 3b subunit 5,up,NA
ZBTB14,zinc finger and BTB domain containing 14,down,NA
EMC3,ER membrane protein complex subunit 3,down,NA
SLC2A11,solute carrier family 2 member 11,up,NA
IPO7,importin 7,down,NA
EVI5L,ecotropic viral integration site 5 like,up,NA
LSM10,"LSM10, U7 small nuclear RNA associated",up,NA
PQBP1,polyglutamine binding protein 1,up,NA
PRDM4,PR/SET domain 4,down,NA
ARL6IP6,ADP ribosylation factor like GTPase 6 interacting protein 6,down,NA
IL6R,interleukin 6 receptor,down,NA
HTT,huntingtin,up,NA
SCAP,SREBF chaperone,up,NA
RAP1B,"RAP1B, member of RAS oncogene family",down,NA
C18orf32,chromosome 18 open reading frame 32,down,NA
RCL1,RNA terminal phosphate cyclase like 1,up,NA
MSANTD3,Myb/SANT DNA binding domain containing 3,down,NA
SSX2IP,SSX family member 2 interacting protein,down,NA
KBTBD2,kelch repeat and BTB domain containing 2,down,NA
GMIP,GEM interacting protein,up,NA
ZNF41,zinc finger protein 41,down,NA
TP53BP1,tumor protein p53 binding protein 1,up,NA
PISD,phosphatidylserine decarboxylase,up,NA
HBM,hemoglobin subunit mu,up,NA
OPTN,optineurin,up,NA
HERC5,HECT and RLD domain containing E3 ubiquitin protein ligase 5,up,NA
UBE2Q2,ubiquitin conjugating enzyme E2 Q2,down,NA
EVA1C,eva-1 homolog C,down,NA
GNA15,G protein subunit alpha 15,up,NA
LCMT1,leucine carboxyl methyltransferase 1,up,NA
TPM2,tropomyosin 2,up,NA
NBEAL2,neurobeachin like 2,up,NA
ECPAS,Ecm29 proteasome adaptor and scaffold,up,NA
PSD3,pleckstrin and Sec7 domain containing 3,down,NA
TMEM120A,transmembrane protein 120A,up,NA
CPEB4,cytoplasmic polyadenylation element binding protein 4,down,NA
TNPO1,transportin 1,down,NA
ZBED4,zinc finger BED-type containing 4,down,NA
POR,cytochrome p450 oxidoreductase,up,NA
TRIM9,tripartite motif containing 9,down,NA
RRP36,ribosomal RNA processing 36,up,NA
ZNF529,zinc finger protein 529,down,NA
NNT,nicotinamide nucleotide transhydrogenase,down,NA
PPP2R3C,protein phosphatase 2 regulatory subunit B''gamma,down,NA
ANKRD10,ankyrin repeat domain 10,down,NA
UROS,uroporphyrinogen III synthase,up,NA
TECTA,tectorin alpha,down,NA
RDX,radixin,down,NA
DDX49,DEAD-box helicase 49,up,NA
HIST1H2BC,histone cluster 1 H2B family member c,down,NA
PSMA7,proteasome subunit alpha 7,up,NA
CCDC14,coiled-coil domain containing 14,down,NA
TBC1D14,TBC1 domain family member 14,down,NA
RRNAD1,ribosomal RNA adenine dimethylase domain containing 1,up,NA
HSPB1,heat shock protein family B (small) member 1,up,NA
DAB2IP,DAB2 interacting protein,down,NA
ST3GAL6,"ST3 beta-galactoside alpha-2,3-sialyltransferase 6",down,NA
CNBP,CCHC-type zinc finger nucleic acid binding protein,up,NA
MVB12A,multivesicular body subunit 12A,up,NA
ENKD1,enkurin domain containing 1,up,NA
SPAG7,sperm associated antigen 7,up,NA
DACH1,dachshund family transcription factor 1,down,NA
MED13L,mediator complex subunit 13L,down,NA
TBC1D3L,TBC1 domain family member 3L,up,NA
GATA1,GATA binding protein 1,up,NA
APPL1,"adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 1",down,NA
GADD45G,growth arrest and DNA damage inducible gamma,up,NA
SPSB3,splA/ryanodine receptor domain and SOCS box containing 3,up,NA
KEL,Kell metallo-endopeptidase (Kell blood group),up,NA
WDR46,WD repeat domain 46,up,NA
TBC1D22B,TBC1 domain family member 22B,up,NA
GPA33,glycoprotein A33,down,NA
VPS9D1,VPS9 domain containing 1,up,NA
PPP2R1A,protein phosphatase 2 scaffold subunit Aalpha,up,NA
PSPN,persephin,up,NA
ARHGAP29,Rho GTPase activating protein 29,down,NA
KIF26A,kinesin family member 26A,down,NA
SATB1,SATB homeobox 1,down,NA
TRIQK,triple QxxK/R motif containing,down,NA
PDS5A,PDS5 cohesin associated factor A,down,NA
RAD18,RAD18 E3 ubiquitin protein ligase,down,NA
TM7SF2,transmembrane 7 superfamily member 2,up,NA
KDELR1,KDEL endoplasmic reticulum protein retention receptor 1,up,NA
ACVR1,activin A receptor type 1,down,NA
SPECC1L,sperm antigen with calponin homology and coiled-coil domains 1 like,up,NA
LZTS2,leucine zipper tumor suppressor 2,up,NA
PLEKHA4,pleckstrin homology domain containing A4,up,NA
SETDB1,SET domain bifurcated histone lysine methyltransferase 1,up,NA
HBA1,hemoglobin subunit alpha 1,up,NA
NAA10,"N(alpha)-acetyltransferase 10, NatA catalytic subunit",up,NA
ZNF257,zinc finger protein 257,down,NA
ZDHHC20,zinc finger DHHC-type containing 20,down,NA
SPATA20,spermatogenesis associated 20,up,NA
RNF214,ring finger protein 214,up,NA
EIF3E,eukaryotic translation initiation factor 3 subunit E,down,NA
CDC42SE2,CDC42 small effector 2,down,NA
FPGS,folylpolyglutamate synthase,up,NA
THOC5,THO complex 5,up,NA
HLA-DQA1,"major histocompatibility complex, class II, DQ alpha 1",down,NA
TXNRD1,thioredoxin reductase 1,down,NA
RAB30,"RAB30, member RAS oncogene family",down,NA
PSMB4,proteasome subunit beta 4,up,NA
SLC48A1,solute carrier family 48 member 1,up,NA
PITHD1,PITH domain containing 1,up,NA
FAM177B,family with sequence similarity 177 member B,up,NA
CERCAM,cerebral endothelial cell adhesion molecule,up,NA
HBD,hemoglobin subunit delta,up,NA
HDAC7,histone deacetylase 7,up,NA
DUSP6,dual specificity phosphatase 6,down,NA
CYP11A1,cytochrome P450 family 11 subfamily A member 1,down,NA
INSL3,insulin like 3,up,NA
HIST1H2BH,histone cluster 1 H2B family member h,down,NA
HLA-DRB5,"major histocompatibility complex, class II, DR beta 5",down,NA
STK19,serine/threonine kinase 19,up,NA
ACER2,alkaline ceramidase 2,down,NA
CCDC88A,coiled-coil domain containing 88A,down,NA
RELL2,RELT like 2,up,NA
PANX1,pannexin 1,down,NA
CLASRP,CLK4 associating serine/arginine rich protein,up,NA
PLOD3,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 3",up,NA
RASSF3,Ras association domain family member 3,down,NA
FPGT,fucose-1-phosphate guanylyltransferase,down,NA
